gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
2461,1,10,6,9,2,1,18789,18882,1
2462,0,2,4,2,1,0,16280,18126,1
2463,0,6,3,5,0,0,16396,17383,1
2464,1,5,4,7,0,0,16318,17476,1
2465,0,6,6,8,0,0,16369,18191,1
2466,0,2,6,2,1,0,15569,17943,0
2467,1,13,5,14,1,0,21404,18025,1
2468,0,3,7,4,0,0,14907,16009,0
2469,0,7,6,7,1,1,17236,18082,1
2470,0,7,5,7,0,0,17111,17443,0
2471,0,5,6,4,0,0,16232,17002,0
2472,1,8,7,9,0,0,17518,17275,1
2473,1,5,4,6,0,0,15906,15882,0
2474,0,6,3,6,0,0,17448,17505,1
2475,1,11,5,12,1,1,18799,18022,1
2476,0,6,8,3,0,0,16185,15981,0
2477,1,9,7,7,2,1,17482,17051,1
2478,1,6,2,7,2,1,17322,18140,1
2479,0,5,8,4,0,0,15991,16174,0
2480,0,1,6,2,0,0,15220,16102,0
2481,0,5,10,5,0,0,15955,15937,0
2482,1,10,3,7,1,1,18654,18537,1
2483,1,3,6,4,0,0,16025,16230,0
2484,0,8,8,5,0,0,17515,17524,1
2485,0,4,13,3,0,0,16245,15835,0
2486,1,9,1,8,1,1,17331,17387,1
2487,1,8,8,8,0,0,17516,16264,0
2488,1,7,10,6,0,0,17277,15964,0
2489,0,5,10,5,0,0,15881,15904,0
2490,1,8,5,7,1,1,16287,17983,0
2491,0,3,10,4,0,0,14366,14373,0
2492,0,5,6,7,1,1,15962,16094,0
2493,1,5,3,4,0,0,15691,14204,1
2494,1,5,4,3,1,0,15985,17163,1
2495,0,5,2,5,1,0,17286,17918,0
2496,0,8,10,10,0,0,16236,16167,0
2497,0,6,8,8,0,0,17530,15853,0
2498,1,14,9,15,1,0,21448,17971,1
2499,1,7,3,6,1,1,17418,18896,1
2500,1,10,4,10,0,0,18801,18129,1
2501,0,4,4,5,1,1,17242,18694,1
2502,0,1,5,1,0,0,14893,17064,0
2503,1,12,5,14,1,0,21400,18849,1
2504,0,5,3,4,0,0,16385,17475,0
2505,1,5,4,3,1,1,16064,16258,1
2506,0,7,8,9,1,1,17240,17320,1
2507,0,6,6,9,0,0,16053,16019,0
2508,1,8,6,9,0,0,17420,18074,1
2509,0,5,1,3,1,0,17468,18700,0
2510,0,5,10,5,0,0,16229,16224,0
2511,0,5,8,4,0,0,16332,17338,0
2512,0,3,9,5,0,0,15510,15926,0
2513,0,6,3,5,1,0,17456,17324,0
2514,0,8,8,13,1,1,18781,17892,1
2515,1,8,4,11,1,1,17465,17862,1
2516,1,8,9,8,0,0,17317,17121,0
2517,1,13,8,11,1,0,21369,17593,1
2518,1,4,5,7,0,0,18723,18887,1
2519,1,10,4,10,1,1,18880,18872,1
2520,0,5,1,5,0,0,16973,19032,1
2521,0,7,9,10,1,0,17457,17420,0
2522,1,9,8,11,1,1,18730,17447,1
2523,1,12,7,11,1,1,18750,18157,1
2524,0,5,1,5,0,0,15985,14650,1
2525,1,14,6,14,1,1,21289,18369,1
2526,1,7,9,7,1,1,16263,18227,0
2527,1,11,3,7,1,0,18758,17914,1
2528,1,11,6,10,0,0,18665,18330,1
2529,0,5,1,4,1,1,17352,18498,0
2530,1,13,7,8,1,0,18883,18909,1
2531,0,3,2,4,1,1,15838,14216,0
2532,1,10,8,11,0,0,18658,18112,1
2533,0,6,9,4,1,1,16231,17066,0
2534,0,10,9,10,1,0,18561,17254,0
2535,0,8,3,6,0,0,18903,18081,1
2536,1,5,9,8,1,1,16243,17110,0
2537,0,2,7,3,0,0,16399,17083,0
2538,1,6,4,4,1,0,16294,17249,0
2539,1,12,2,15,0,0,18743,18153,1
2540,0,10,8,13,1,0,18720,17896,1
2541,0,5,7,5,1,1,16251,16300,0
2542,1,8,9,7,0,0,17452,16365,1
2543,1,3,4,3,0,0,17339,17966,1
2544,0,6,6,5,2,1,17281,17303,0
2545,1,8,6,9,0,0,18683,18092,1
2546,0,2,7,2,0,0,15481,17179,0
2547,1,7,6,7,0,0,17285,18025,1
2548,0,4,7,7,0,0,17310,17458,0
2549,1,2,6,3,0,0,16368,17047,1
2550,0,10,12,9,0,0,18846,18299,1
2551,0,5,7,9,0,0,16101,15920,0
2552,1,5,6,5,0,0,17169,17844,1
2553,0,10,5,10,1,0,18826,18056,1
2554,0,6,3,8,0,0,17482,18896,1
2555,1,12,5,15,0,0,18951,17964,1
2556,1,13,5,16,0,0,21324,18270,1
2557,1,8,6,10,0,0,18577,18166,0
2558,0,5,7,3,1,0,17315,17410,0
2559,1,9,5,9,0,0,17522,17459,1
2560,1,7,3,5,0,0,17418,17227,1
2561,1,9,1,12,1,1,18922,18528,1
2562,0,5,6,7,1,1,16201,17219,0
2563,1,11,9,14,0,0,18922,18030,1
2564,0,5,6,3,0,0,17347,18231,0
2565,1,3,4,3,1,1,17379,17982,1
2566,0,5,10,7,0,0,16333,17359,0
2567,0,4,10,3,0,0,16110,15846,0
2568,0,4,6,3,1,0,16124,17086,0
2569,1,5,5,6,1,0,17106,17340,0
2570,1,8,1,7,0,0,18821,18777,1
2571,0,3,4,3,0,0,16234,17099,0
2572,1,6,2,5,1,0,17481,18074,1
2573,0,2,3,4,0,0,14731,14304,0
2574,1,3,3,2,1,0,16288,17968,0
2575,1,10,3,9,1,0,18616,18655,1
2576,0,5,10,5,1,0,17115,18038,1
2577,0,6,3,4,0,0,17299,18116,0
2578,1,7,4,8,1,1,17453,18198,1
2579,1,10,4,9,0,0,18777,18086,1
2580,1,7,7,14,1,0,21274,19013,1
2581,0,8,7,8,1,0,17228,17087,1
2582,1,5,3,6,0,0,17226,18206,0
2583,1,12,6,11,1,1,21253,17103,1
2584,1,10,6,8,0,0,18854,18021,1
2585,1,11,3,10,1,1,18675,18005,1
2586,0,4,4,3,0,0,16212,17388,0
2587,1,5,3,5,1,1,16326,17315,1
2588,1,5,5,8,0,0,17222,17104,0
2589,1,8,2,11,0,0,17467,18872,1
2590,0,3,5,2,0,0,15238,15832,1
2591,0,6,10,5,1,1,15890,17023,1
2592,1,4,6,7,0,0,16147,17145,0
2593,1,4,2,2,2,1,16307,17871,1
2594,0,10,12,6,0,0,18661,17319,0
2595,0,4,4,2,0,0,16348,18000,0
2596,0,7,3,6,1,1,17035,18276,0
2597,1,7,6,10,0,0,17426,18015,1
2598,1,4,2,3,1,1,16116,17302,0
2599,1,7,3,7,1,1,16394,16233,1
2600,1,5,7,4,1,0,17433,18059,1
2601,0,9,2,11,1,0,17401,18023,1
2602,0,7,8,10,1,1,14632,14017,0
2603,0,6,4,5,0,0,17335,17392,0
2604,0,7,5,8,1,1,17456,17943,1
2605,0,1,5,1,0,0,14946,15847,0
2606,1,14,7,15,0,0,21326,18186,1
2607,0,5,3,6,0,0,16012,15900,0
2608,1,10,2,14,0,0,18933,18761,1
2609,0,7,12,5,1,1,17431,18688,1
2610,0,5,7,4,1,1,16292,16369,1
2611,0,3,2,4,0,0,14869,14191,0
2612,1,9,1,11,1,1,18652,18545,1
2613,1,9,8,10,1,1,18689,18113,1
2614,0,1,6,2,0,0,15416,17178,0
2615,1,4,5,4,0,0,17180,17469,1
2616,1,11,6,7,0,0,18849,18835,1
2617,1,4,7,7,0,0,15911,14327,0
2618,1,13,6,10,2,1,21165,18949,1
2619,1,11,8,8,1,1,18905,17344,1
2620,1,7,6,4,1,1,17381,19099,1
2621,1,5,8,7,1,1,16071,16299,0
2622,1,9,9,9,0,0,17414,15841,1
2623,1,7,5,8,0,0,17132,17063,1
2624,1,3,4,3,1,1,16316,17999,0
2625,0,6,3,5,1,1,17389,18171,1
2626,0,6,10,6,0,0,17364,17224,0
2627,1,11,7,10,1,0,18668,18717,1
2628,1,7,6,9,1,1,18829,18765,0
2629,0,6,6,5,0,0,16416,17309,1
2630,0,5,9,4,1,1,16356,17365,0
2631,1,3,4,1,1,1,16325,18064,0
2632,0,3,7,2,0,0,16377,18190,0
2633,1,5,6,6,0,0,16014,16061,0
2634,0,6,6,6,0,0,16322,17358,0
2635,1,8,6,6,1,1,17515,18048,1
2636,0,5,4,3,1,1,16066,17316,1
2637,1,7,3,9,0,0,17163,17518,1
2638,1,6,3,9,2,1,18605,18104,1
2639,0,5,12,5,0,0,15800,15990,1
2640,0,8,3,13,0,0,18810,18800,1
2641,0,4,10,4,0,0,16106,16271,0
2642,0,7,3,5,1,1,17340,17834,1
2643,1,10,4,7,0,0,17390,16067,1
2644,0,10,6,9,2,1,18514,17322,1
2645,1,8,9,9,1,1,17549,17465,1
2646,1,9,2,9,0,0,18661,18506,1
2647,0,7,4,7,1,1,18647,17954,1
2648,1,7,8,7,1,1,17265,17795,0
2649,0,3,8,2,0,0,16035,16255,0
2650,0,3,9,1,0,0,15354,16015,0
2651,1,5,7,6,0,0,16294,17134,0
2652,1,10,4,15,0,0,18837,18242,1
2653,1,12,3,15,1,1,18863,18925,1
2654,1,4,4,5,0,0,16304,17471,0
2655,1,5,6,6,2,1,17093,18175,0
2656,0,5,6,4,1,1,16326,17237,0
2657,0,5,7,3,0,0,14752,14242,0
2658,0,1,6,0,0,0,15138,17434,0
2659,1,4,2,4,1,1,16282,18007,0
2660,1,7,8,9,0,0,17300,15919,0
2661,1,5,4,0,0,0,14624,16066,0
2662,0,5,6,3,1,1,15967,16204,1
2663,1,7,3,7,0,0,17423,18208,1
2664,0,10,8,9,2,1,18738,18122,1
2665,0,10,6,13,0,0,18815,17051,1
2666,1,9,8,10,0,0,18618,17385,1
2667,0,4,2,11,1,1,17285,18075,0
2668,0,6,7,3,0,0,16053,15940,0
2669,0,3,4,2,1,1,15769,15890,0
2670,0,6,8,4,1,0,17340,17376,1
2671,1,8,5,7,0,0,17191,18004,1
2672,1,5,5,3,0,0,17044,18227,0
2673,0,3,7,6,0,0,16129,16234,0
2674,1,6,8,7,1,1,18683,18058,0
2675,0,1,4,1,0,0,15407,16259,0
2676,0,2,8,0,0,0,15211,16280,0
2677,0,6,9,8,0,0,17244,17019,0
2678,0,6,9,3,0,0,17369,17105,0
2679,1,7,4,7,0,0,17333,17266,0
2680,1,7,5,5,0,0,17320,16991,1
2681,1,9,4,11,0,0,18867,18831,1
2682,0,8,6,8,1,1,17416,17312,0
2683,1,9,6,7,0,0,17407,18095,1
2684,1,11,7,13,0,0,18704,18143,1
2685,0,6,6,9,0,0,17396,18114,1
2686,0,1,4,1,0,0,15196,14364,0
2687,1,5,3,4,1,1,16103,16989,0
2688,1,10,7,1,1,1,18592,17091,1
2689,1,12,10,15,0,0,21291,19000,1
2690,0,5,4,5,0,0,16293,17148,0
2691,1,13,5,14,1,0,18852,17934,1
2692,1,8,12,10,0,0,18635,18013,0
2693,0,4,8,5,1,1,14924,15992,0
2694,1,6,7,6,1,1,17422,17357,1
2695,1,7,7,7,2,1,18766,18752,1
2696,0,8,1,11,1,1,17493,18001,1
2697,0,5,4,7,0,0,16131,16992,0
2698,1,5,4,3,1,1,16277,16260,0
2699,1,8,2,7,0,0,17341,17085,1
2700,0,7,5,5,0,0,16334,17316,1
2701,1,8,3,6,2,1,18360,17965,0
2702,0,6,6,5,0,0,16386,17451,0
2703,1,3,13,4,0,0,15252,15904,0
2704,1,3,2,2,0,0,16192,17394,0
2705,1,9,5,7,1,1,18876,18825,1
2706,0,4,6,2,1,1,16203,18072,0
2707,0,7,5,5,1,1,17466,19019,1
2708,1,10,6,12,0,0,18860,18060,1
2709,0,9,4,8,1,0,18658,18052,1
2710,1,6,3,7,1,1,17276,17187,1
2711,0,6,10,10,0,0,17230,18122,0
2712,1,5,2,3,1,1,16306,17929,1
2713,0,1,10,0,0,0,14538,14348,0
2714,0,2,9,4,0,0,15066,15898,0
2715,0,4,4,4,1,1,15945,16325,1
2716,0,2,4,2,0,0,15229,16025,0
2717,1,2,4,1,1,0,16374,17975,0
2718,0,10,6,14,0,0,18841,18564,1
2719,1,7,5,7,0,0,17187,18230,0
2720,0,6,6,4,0,0,16286,17206,1
2721,0,6,8,8,0,0,17209,17962,0
2722,1,10,4,9,1,0,18682,18157,1
2723,0,4,13,0,0,0,14978,16047,0
2724,0,11,8,10,0,0,18650,16063,0
2725,1,9,4,12,0,0,18952,17891,1
2726,0,7,8,7,1,1,17197,14116,1
2727,1,7,8,10,0,0,16150,16049,1
2728,0,4,4,2,0,0,16280,17205,0
2729,1,13,6,11,2,1,21088,18962,1
2730,0,4,8,3,1,1,16108,16019,0
2731,1,7,1,6,0,0,17198,17932,1
2732,1,8,4,6,0,0,18763,18219,0
2733,1,8,2,8,0,0,18690,18210,0
2734,1,7,7,8,0,0,17490,17394,0
2735,0,8,12,5,1,0,18737,18606,1
2736,1,8,2,9,0,0,17298,17006,0
2737,0,4,3,7,0,0,14911,14274,0
2738,1,9,5,7,2,1,17392,17247,1
2739,1,6,5,6,1,1,16105,15907,1
2740,1,4,3,7,0,0,16188,17377,0
2741,0,8,8,5,1,0,17412,17199,0
2742,0,5,6,6,0,0,16223,18031,0
2743,1,6,8,4,0,0,16302,16241,0
2744,0,6,7,4,0,0,16283,18077,1
2745,0,4,8,3,0,0,16054,15879,0
2746,1,8,2,9,1,1,17401,18142,1
2747,0,7,4,2,1,1,17342,18264,1
2748,0,8,8,10,0,0,17513,17305,0
2749,0,5,5,4,2,1,17143,18518,0
2750,1,9,8,10,0,0,17465,17270,0
2751,0,8,10,10,1,1,17361,16302,0
2752,0,4,8,3,0,0,15750,16158,0
2753,1,3,3,3,1,1,16309,18093,1
2754,0,6,8,5,0,0,16107,16278,0
2755,0,5,7,5,0,0,16360,17159,0
2756,0,9,4,9,1,1,18789,18310,1
2757,1,5,12,3,0,0,15929,17191,1
2758,0,7,6,7,1,1,16328,17813,0
2759,0,5,7,7,0,0,16022,15922,1
2760,1,5,2,3,0,0,17147,18027,1
2761,0,3,4,6,0,0,16318,17543,0
2762,0,5,3,9,0,0,16923,17856,0
2763,1,5,7,4,1,0,17050,17251,1
2764,0,6,4,7,1,0,17410,17131,1
2765,0,0,7,0,0,0,15101,15959,0
2766,0,9,7,9,0,0,17498,17433,0
2767,1,7,5,7,0,0,16214,15894,1
2768,1,9,3,6,1,0,18501,18139,1
2769,0,6,8,5,0,0,16027,16288,0
2770,1,4,4,3,0,0,14880,14205,0
2771,1,10,6,10,1,0,18871,18075,1
2772,0,9,5,12,0,0,17476,17960,1
2773,1,4,6,7,1,1,16205,17131,0
2774,0,5,6,3,1,1,16305,18151,1
2775,1,6,10,8,0,0,16038,14220,0
2776,1,8,3,9,1,1,17462,19531,1
2777,1,4,2,5,1,1,16339,17868,1
2778,1,11,8,11,0,0,18689,18069,1
2779,1,9,4,8,0,0,17132,18026,1
2780,0,8,10,10,1,1,17254,16344,1
2781,1,9,6,6,1,1,17467,17857,0
2782,1,4,2,4,0,0,17166,17836,0
2783,0,5,4,5,1,1,17097,17900,0
2784,1,6,3,10,0,0,17241,17876,1
2785,1,7,8,10,0,0,17088,16251,0
2786,0,4,4,4,0,0,17070,17086,0
2787,0,6,10,5,0,0,16248,15904,0
2788,0,8,6,6,0,0,17470,18303,0
2789,0,5,3,2,1,1,16341,18037,0
2790,0,6,8,10,1,1,16352,17200,0
2791,0,6,7,5,0,0,16428,17469,1
2792,0,5,7,2,0,0,14965,16162,0
2793,0,5,6,8,2,1,15895,16121,1
2794,1,6,5,8,1,1,17356,17181,0
2795,0,4,6,4,0,0,16330,17308,1
2796,0,4,10,4,0,0,16164,16280,0
2797,0,7,5,10,0,0,17290,17519,0
2798,1,10,5,10,1,1,18805,17939,1
2799,0,8,6,8,1,1,17271,17042,0
2800,1,11,3,13,1,0,18694,18094,1
2801,1,5,5,5,0,0,17132,17339,0
2802,0,10,6,10,1,0,18844,17971,1
2803,1,7,9,8,0,0,16934,17285,0
2804,1,6,3,5,0,0,17192,17996,1
2805,1,9,5,11,1,0,18639,18042,1
2806,1,7,5,13,1,1,17329,17158,1
2807,1,8,7,8,0,0,17370,18760,0
2808,0,5,5,6,2,1,16982,17165,0
2809,1,7,7,4,1,1,16250,16333,0
2810,1,9,8,11,1,1,17329,17255,1
2811,0,5,12,5,0,0,15740,14405,0
2812,0,5,7,7,0,0,16170,16042,0
2813,1,9,5,10,2,1,17261,17132,1
2814,0,2,13,2,0,0,14977,15878,0
2815,0,3,8,2,0,0,15000,16131,0
2816,1,7,9,4,0,0,17317,17849,1
2817,0,8,10,8,0,0,17307,17294,0
2818,1,6,2,5,2,1,15710,17813,1
2819,1,9,8,8,0,0,17496,17336,0
2820,0,5,4,10,1,0,16195,16233,0
2821,1,8,6,8,1,1,17423,18977,0
2822,0,8,4,8,1,1,18857,18678,1
2823,0,2,9,2,0,0,15283,16064,0
2824,1,8,6,11,0,0,17388,17427,1
2825,0,8,6,6,1,1,17404,17258,0
2826,0,5,6,5,0,0,17091,18300,0
2827,1,14,3,13,1,1,21261,18886,1
2828,1,9,8,6,1,1,17445,18136,1
2829,1,5,8,6,1,1,16239,17334,1
2830,0,6,8,7,0,0,17330,18156,1
2831,0,5,7,6,1,0,16335,17269,0
2832,0,4,6,4,0,0,16213,17157,0
2833,1,7,3,7,1,1,17347,17953,1
2834,1,8,4,13,0,0,18615,17998,1
2835,1,6,10,3,0,0,15845,15877,0
2836,0,5,5,4,0,0,17141,18139,0
2837,1,8,8,10,0,0,18627,18001,1
2838,1,7,7,10,0,0,16413,17305,0
2839,0,6,8,11,1,1,18607,18377,1
2840,0,5,3,4,0,0,15799,15988,0
2841,1,9,1,11,1,0,18605,18565,1
2842,1,9,3,6,1,1,18638,18459,1
2843,0,3,7,3,0,0,15369,15958,0
2844,1,5,4,5,0,0,16162,17390,1
2845,0,3,3,3,0,0,16319,17966,0
2846,1,6,4,3,0,0,17317,18157,0
2847,0,6,8,3,0,0,17280,18132,0
2848,0,5,2,3,0,0,17124,17907,0
2849,0,4,5,5,1,1,18666,18069,1
2850,1,7,2,8,1,1,16332,15929,1
2851,0,5,7,4,0,0,14436,14388,0
2852,1,6,9,4,0,0,17366,18141,0
2853,0,7,4,6,0,0,17452,18017,1
2854,0,2,5,2,0,0,15590,17152,0
2855,1,8,6,6,0,0,17420,18540,1
2856,0,4,5,5,0,0,16243,17385,0
2857,1,6,5,4,0,0,17259,18047,1
2858,0,11,6,8,0,0,18726,18629,1
2859,1,5,2,4,1,1,16291,18083,1
2860,1,3,9,4,1,1,17344,17145,0
2861,0,5,7,5,0,0,16377,17393,0
2862,1,11,6,10,1,1,18848,18902,1
2863,0,8,7,8,1,0,17346,17371,0
2864,0,7,3,9,0,0,18825,17486,1
2865,1,8,9,7,0,0,16199,16161,0
2866,1,4,5,7,1,1,17077,16986,0
2867,0,6,4,11,1,0,17465,18525,1
2868,1,7,3,6,2,1,17352,17935,1
2869,0,5,3,5,1,1,17168,18226,0
2870,0,2,4,2,0,0,15269,16044,0
2871,1,6,7,3,1,1,17149,18023,0
2872,1,2,5,1,1,0,15634,17310,0
2873,1,8,2,6,1,0,17462,18606,1
2874,0,12,5,12,0,0,18851,18012,1
2875,0,2,4,2,1,0,15452,16260,1
2876,0,3,4,4,2,1,17292,18811,1
2877,0,5,8,4,0,0,16211,17504,1
2878,1,7,5,8,1,1,16304,16976,0
2879,0,5,7,5,1,0,16266,16317,0
2880,0,4,7,5,1,0,15030,16030,0
2881,1,8,3,9,1,1,18833,18852,1
2882,0,4,6,5,2,1,16332,17307,0
2883,1,11,3,10,2,1,18697,18819,1
2884,1,9,9,10,1,0,18421,17091,0
2885,1,3,5,2,0,0,16336,18139,0
2886,1,8,2,11,1,1,17278,17349,1
2887,1,2,4,3,0,0,16354,17155,1
2888,1,12,1,15,1,1,18804,18172,1
2889,0,4,5,4,0,0,16307,17255,0
2890,0,3,4,2,0,0,15467,17329,0
2891,0,1,2,1,1,0,14645,17364,0
2892,1,4,4,4,1,1,17096,18012,0
2893,0,2,4,3,1,1,16237,17978,1
2894,1,6,6,4,0,0,17196,17305,0
2895,1,3,4,1,0,0,15453,17292,0
2896,0,3,5,3,0,0,16226,17301,0
2897,1,7,3,8,2,1,18319,17995,0
2898,1,8,6,10,0,0,17558,17061,1
2899,1,7,7,10,0,0,17239,17346,0
2900,0,3,5,3,0,0,14571,14366,0
2901,1,5,4,7,0,0,17177,17093,1
2902,0,1,4,2,1,1,15486,17188,0
2903,0,5,6,3,1,0,15962,16227,1
2904,0,3,7,3,0,0,15025,15920,0
2905,0,6,9,11,1,0,17278,18136,1
2906,0,6,6,3,0,0,17272,18170,1
2907,0,10,12,11,1,1,18661,17216,1
2908,1,12,7,9,2,1,18670,17353,1
2909,1,3,5,4,1,1,16237,18079,0
2910,1,7,4,6,1,1,17251,17247,0
2911,0,2,8,1,1,0,15346,16263,0
2912,1,13,5,11,1,0,21342,18132,1
2913,0,6,6,8,0,0,16336,17144,0
2914,1,8,8,5,2,1,18598,18093,1
2915,1,9,3,10,2,1,18492,18478,1
2916,0,3,7,3,0,0,16041,16243,0
2917,1,8,5,8,1,1,18792,17795,1
2918,1,8,9,9,0,0,17470,17221,0
2919,1,6,5,7,1,1,17271,18060,0
2920,0,5,3,4,0,0,16203,18326,1
2921,0,5,5,3,0,0,16362,17263,0
2922,1,11,8,7,2,1,18586,18484,1
2923,0,6,6,4,1,1,17181,18147,1
2924,1,6,5,5,0,0,17313,17278,1
2925,1,12,4,12,1,1,18932,17066,1
2926,1,7,6,9,1,1,17389,17099,0
2927,0,6,4,4,1,1,17087,18426,1
2928,1,7,4,4,2,1,17256,18003,0
2929,1,5,7,5,0,0,16120,16355,1
2930,0,2,6,2,1,1,16047,16238,0
2931,0,5,7,6,1,0,16119,16296,0
2932,1,7,7,6,1,1,17300,17072,0
2933,1,6,5,9,1,1,18776,18059,1
2934,0,6,2,11,1,1,17448,17058,1
2935,1,10,4,11,2,1,17331,17978,1
2936,0,7,2,8,1,1,17360,18925,1
2937,0,6,8,10,1,1,17267,18125,0
2938,0,4,6,4,0,0,16379,18061,1
2939,0,6,10,8,1,1,16230,16232,0
2940,0,1,7,3,0,0,14727,14504,0
2941,1,5,4,7,1,1,16322,17010,1
2942,0,8,6,6,1,1,17458,18120,1
2943,1,6,9,7,0,0,15946,15930,0
2944,0,3,7,5,0,0,15976,16313,0
2945,1,5,6,4,1,0,16036,14279,1
2946,1,5,5,6,1,1,17139,18506,1
2947,0,1,3,0,0,0,15226,17215,0
2948,0,6,6,10,0,0,16381,17165,0
2949,0,3,4,4,0,0,15284,16249,0
2950,1,8,9,8,0,0,18812,18599,1
2951,0,3,9,3,0,0,16196,17909,0
2952,0,6,6,8,0,0,16313,17312,0
2953,0,3,5,3,1,0,16339,17350,0
2954,1,5,1,12,2,1,16195,18002,1
2955,0,4,4,0,0,0,15410,16295,0
2956,1,5,2,7,0,0,17218,17043,1
2957,0,1,8,1,1,0,14877,15864,0
2958,0,4,4,5,1,0,16203,17989,0
2959,1,7,9,10,0,0,17446,17022,0
2960,0,8,12,10,1,1,17377,18760,1
2961,1,9,6,10,1,1,17491,17320,1
2962,1,3,5,4,1,0,17217,18120,0
2963,1,11,6,10,2,1,18731,17061,1
2964,1,11,6,10,0,0,18777,17962,1
2965,1,5,2,4,2,1,16286,17501,1
2966,0,3,8,3,0,0,15163,15995,0
2967,1,8,10,8,0,0,17360,16165,1
2968,0,4,7,3,2,1,16107,16262,0
2969,1,7,7,6,0,0,16311,17019,0
2970,0,3,7,2,0,0,16191,17276,0
2971,1,5,10,5,0,0,15989,17207,0
2972,1,7,1,9,1,1,18704,18778,1
2973,1,7,10,4,0,0,17204,15923,0
2974,0,9,10,10,0,0,17312,16184,0
2975,0,7,9,8,0,0,17400,17193,1
2976,1,8,6,10,0,0,17506,18153,1
2977,0,3,7,2,0,0,15363,16293,0
2978,1,10,1,11,1,1,18746,18193,1
2979,0,5,9,5,0,0,15620,14354,0
2980,0,1,4,1,0,0,15105,16212,0
2981,0,8,10,10,1,1,17055,17062,0
2982,1,7,4,6,1,1,17451,17020,1
2983,1,7,7,4,1,1,16064,16056,0
2984,0,3,4,7,0,0,16313,17240,1
2985,1,7,2,9,1,0,17342,17991,1
2986,0,7,5,6,0,0,17445,17103,1
2987,0,2,4,3,1,1,15554,17180,0
2988,0,4,5,7,0,0,16131,16310,1
2989,1,11,9,9,0,0,18921,18888,1
2990,0,4,7,7,0,0,16313,16288,0
2991,0,5,5,5,0,0,17400,17385,0
2992,0,4,5,6,1,1,16333,17098,1
2993,1,11,12,11,1,1,18788,18582,1
2994,1,5,4,5,1,1,16221,16065,1
2995,1,7,6,3,1,1,17375,17262,1
2996,1,10,7,10,1,1,18764,18817,1
2997,0,5,7,7,0,0,17075,18096,1
2998,1,8,5,10,1,1,16275,17028,0
2999,0,5,8,7,0,0,16020,15871,0
3000,1,3,8,3,0,0,16287,17375,0
3001,1,10,8,6,0,0,18897,18146,1
3002,0,3,7,3,0,0,15198,15885,0
3003,1,10,5,12,0,0,18783,17804,1
3004,1,5,1,5,2,1,17283,18062,1
3005,0,4,3,3,1,0,16243,17246,0
3006,1,11,2,10,1,1,18862,18795,1
3007,0,1,3,1,0,0,14814,15906,0
3008,1,8,6,4,0,0,17428,17049,1
3009,0,4,6,3,0,0,16337,18075,0
3010,0,7,6,7,0,0,17401,17945,1
3011,0,5,6,5,0,0,15769,14285,0
3012,0,5,7,8,0,0,16272,16444,1
3013,0,5,6,8,0,0,17217,17016,0
3014,0,7,5,9,0,0,18711,17873,1
3015,0,8,4,3,1,1,17463,18096,1
3016,1,8,6,9,1,1,17466,16325,1
3017,1,2,2,2,1,1,16247,17339,0
3018,1,7,10,10,0,0,17141,17375,0
3019,0,1,10,0,1,0,14950,17372,0
3020,0,6,9,4,0,0,17416,17282,0
3021,0,5,4,5,2,1,17158,17890,0
3022,0,4,7,4,1,1,16057,16245,1
3023,0,2,3,0,1,1,16283,17365,0
3024,1,7,8,7,0,0,18654,17862,1
3025,1,14,6,14,1,1,21284,19091,1
3026,0,3,10,2,0,0,15439,15974,0
3027,0,7,3,9,1,1,17328,17999,0
3028,1,7,2,7,2,1,17278,18007,1
3029,0,4,8,9,0,0,14623,14293,0
3030,0,2,7,3,0,0,17512,17933,0
3031,0,6,7,9,0,0,17384,18461,0
3032,1,12,1,9,1,1,17455,18043,1
3033,0,3,5,2,0,0,15282,16073,0
3034,1,8,2,8,1,1,18775,18905,1
3035,1,10,5,11,0,0,18876,17095,1
3036,1,8,5,10,0,0,17281,18000,0
3037,1,5,5,4,0,0,16369,17428,0
3038,0,4,5,0,0,0,15180,17303,1
3039,0,4,7,3,0,0,16287,17430,1
3040,0,2,9,2,0,0,15064,15894,0
3041,0,7,6,8,1,1,17254,18084,0
3042,0,6,3,6,0,0,17503,17123,1
3043,0,6,7,6,1,1,16179,16979,0
3044,1,14,4,15,0,0,21297,19007,1
3045,0,1,7,1,0,0,15221,16022,1
3046,0,2,8,0,0,0,14755,15895,0
3047,1,11,4,7,1,1,18804,18939,1
3048,0,4,4,2,0,0,15417,17249,0
3049,1,7,4,7,0,0,17488,17934,1
3050,1,7,8,7,0,0,18614,18052,0
3051,1,7,3,10,1,1,17487,17961,1
3052,0,10,8,9,1,1,18781,18863,1
3053,1,5,4,8,2,1,16811,17928,1
3054,0,7,7,5,1,0,18563,17384,0
3055,0,3,5,1,0,0,16186,18280,0
3056,0,3,3,3,1,1,16295,18055,1
3057,0,10,7,10,1,0,18697,17980,1
3058,0,8,7,8,1,1,18532,17934,1
3059,0,2,7,5,0,0,15251,16020,0
3060,1,2,5,2,1,0,15220,16012,0
3061,1,7,3,5,1,1,16150,17311,1
3062,0,5,7,5,0,0,16206,17410,0
3063,1,8,7,9,0,0,18702,18128,0
3064,1,12,6,14,0,0,21306,19210,1
3065,0,6,6,7,0,0,17248,17944,1
